,Title_Review,Stars,Company_name,Recommend,CEO_approval,Business_outlook,Pros,Cons,Employee_seniority,Location,Date,id
3057,"['good', 'team', 'project']",4.0,['amazon'],['positive'],['positive'],['positive'],"['--', 'good', 'team', 'culture', '--', 'wlb', '--', 'good', 'project', 'work']","['--', 'work', 'becomes', 'monotonous', 'time', 'need', 'switch', 'project']","['former', 'employee', '3', 'year']","['jose', 'ca']","['jan.', '9', '2023']",empReview_72455678
3058,"['flex', 'worker']",4.0,['amazon'],['positive'],['error'],['error'],"['super', 'flexible', 'easy', 'get', 'hire', 'good', 'start', 'pay']","['often', 'associate', 'overworked', 'sometimes', 'enough', 'shift']","['current', 'employee', '1', 'year']",['nan'],"['jan.', '9', '2023']",empReview_72455794
3059,['innovator'],4.0,['amazon'],['positive'],['positive'],['positive'],"['ability', 'chart', 'career', 'path', 'many', 'area', 'organization', 'culture', 'innovation', 'personifies', 'place', 'learn', 'curious', 'unlimited', 'amount', 'resource', 'available', 'learn', 'grow', 'bore', 'feel', 'challenge', 'grow']","['use', 'ambiguity', 'require', 'extreme', 'amount', 'structure', 'chart', 'work', 'day', 'need', 'adjust', 'self', 'motivate', 'get', 'accustom', 'set', 'personal', 'goal', 'align', 'require', 'milestone', 'new', 'employee', 'need', 'intentional', 'balancing', 'work', 'duty', 'personal', 'life', 'balance', 'two', 'challenge', 'compete', 'priority']","['current', 'employee', 'less', '1', 'year']","['herndon', 'va']","['jan.', '9', '2023']",empReview_72456722
3060,"['amazon', 'uk']",4.0,['amazon'],['neutral'],['neutral'],['neutral'],"['staff', 'welfare', 'staff', 'benefit', 'staff', 'mobility', 'staff', 'healthcare', 'staff', 'work', 'safety']","['flexibilty', 'shift', 'bonus', 'payment', 'leave', 'day']","['former', 'employee']",['nan'],"['jan.', '10', '2023']",empReview_72476111
3061,['cool'],4.0,['amazon'],['positive'],['neutral'],['positive'],"['pay', 'great', 'good', 'time', 'great', 'place', 'work']","['pay', 'attention', 'lot', 'detail', 'far', 'time', 'well', 'unpaid', 'time', 'bomber']","['former', 'employee']",['nan'],"['jan.', '10', '2023']",empReview_72477520
3062,['feedback'],4.0,['amazon'],['positive'],['positive'],['positive'],"['good', 'salary', 'good', 'bonus', 'good', 'allowance']","['work', 'life', 'balance', 'bad', 'shift', '......']","['former', 'employee', '5', 'year']",['nan'],"['jan.', '10', '2023']",empReview_72477674
3063,"['good', 'money']",4.0,['amazon'],['neutral'],['neutral'],['neutral'],"['good', 'pay', 'easy', 'job', 'good', 'hour']","['lack', 'care', 'employee']","['current', 'employee', '3', 'year']","['swedesboro', 'nj']","['jan.', '10', '2023']",empReview_72478972
3064,"['good', 'start', 'position']",4.0,['amazon'],['positive'],['error'],['error'],"['lot', 'opportunity', 'great', 'benefit', 'constant', 'change']","['hard', 'work', '12', 'hour', 'day', 'manager-employee', 'ratio', 'could', 'lower']","['current', 'employee', '1', 'year']",['dallas'],"['jan.', '10', '2023']",empReview_72479809
3065,"['good', 'honest', 'work']",4.0,['amazon'],['neutral'],['neutral'],['neutral'],"['consistent', 'schedule', 'always', 'know', 'go', 'work']","['really', 'know', 'area']","['current', 'employee', '1', 'year']","['dallas', 'tx']","['jan.', '10', '2023']",empReview_72481618
3066,['good'],4.0,['amazon'],['neutral'],['neutral'],['neutral'],"['ok', 'good', 'environment', 'nice', 'people']",['much'],"['current', 'employee']","['intern', 'luxembourg']","['jan.', '10', '2023']",empReview_72483669
3067,"['great', 'company', 'work', 'learn']",4.0,['amazon'],['neutral'],['neutral'],['neutral'],"['company', 'always', 'date', 'technology']","['initial', 'ramp', 'tough']","['current', 'employee', 'less', '1', 'year']","['seattle', 'wa']","['jan.', '10', '2023']",empReview_72484146
3068,"['pro', 'con', 'amazon']",4.0,['amazon'],['neutral'],['neutral'],['neutral'],"['part', 'time', 'provide', 'student']","['thing', 'like', 'appreciate', 'way', 'treat', 'time', 'work', 'injury']","['former', 'employee']",['nan'],"['jan.', '10', '2023']",empReview_72486002
3069,"['extra', 'experience']",4.0,['amazon'],['positive'],['positive'],['positive'],"['easy', 'work', 'part', 'time']","['encouragement', 'advancement', 'within', 'company', 'human', 'resource', ""n't"", 'tell', 'employee', 'amazon', 'want', 'current', 'college', 'graduate', 'tell', 'degree', 'date', 'wait', 'finish', 'certification', 'consider', 'management', 'position']","['current', 'employee', '1', 'year']","['ashland', 'va']","['jan.', '10', '2023']",empReview_72486552
3070,['good'],4.0,['amazon'],['neutral'],['neutral'],['neutral'],"['ok', 'good', 'environment', 'nice', 'people']",['much'],"['current', 'employee']","['intern', 'luxembourg']","['jan.', '10', '2023']",empReview_72483669
3071,"['great', 'company', 'work', 'learn']",4.0,['amazon'],['neutral'],['neutral'],['neutral'],"['company', 'always', 'date', 'technology']","['initial', 'ramp', 'tough']","['current', 'employee', 'less', '1', 'year']","['seattle', 'wa']","['jan.', '10', '2023']",empReview_72484146
3072,"['pro', 'con', 'amazon']",4.0,['amazon'],['neutral'],['neutral'],['neutral'],"['part', 'time', 'provide', 'student']","['thing', 'like', 'appreciate', 'way', 'treat', 'time', 'work', 'injury']","['former', 'employee']",['nan'],"['jan.', '10', '2023']",empReview_72486002
3073,"['extra', 'experience']",4.0,['amazon'],['positive'],['positive'],['positive'],"['easy', 'work', 'part', 'time']","['encouragement', 'advancement', 'within', 'company', 'human', 'resource', ""n't"", 'tell', 'employee', 'amazon', 'want', 'current', 'college', 'graduate', 'tell', 'degree', 'date', 'wait', 'finish', 'certification', 'consider', 'management', 'position']","['current', 'employee', '1', 'year']","['ashland', 'va']","['jan.', '10', '2023']",empReview_72486552
3074,"['area', 'manager']",4.0,['amazon'],['positive'],['positive'],['positive'],"['work', 'independently', 'allow', 'run', 'department', 'want']","['heavy', 'workload', 'lot', 'hour', 'holiday', 'season']","['current', 'employee', '1', 'year']",['nan'],"['jan.', '10', '2023']",empReview_72487947
3075,"['good', 'luck', 'advance']",3.0,['amazon'],['negative'],['neutral'],['neutral'],"['appreciate', 'remote', 'structure', 'role', 'work', 'home', 'work', 'best', 'lifestyle']","['manager', 'share', 'take', 'least', 'year', 'role', 'even', 'begin', 'consider', 'put', 'promotion', 'process', 'take', 'least', '6', 'month', 'top', 'regardless', 'performance', 'delivery', 'dangle', 'promotion', '``', 'carrot', 'front', 'long', 'haul', 'avoid', 'look', 'elsewhere', 'think', 'chance', 'internally']","['current', 'employee', '3', 'year']",['nan'],"['jan.', '21', '2023']",empReview_72855636
3076,"['great', 'seasonal', 'work']",3.0,['amazon'],['positive'],['error'],['positive'],"['job', 'straightforward', 'easy', 'learn', 'hour', 'negotiable', 'pto', 'fairly', 'generous', 'multiple', 'break', 'per', 'shift']","['depress', 'atmosphere', 'lot', 'advancement']","['former', 'employee', 'less', '1', 'year']","['lancaster', 'ny']","['jan.', '23', '2023']",empReview_72900860
3077,['review'],3.0,['amazon'],['neutral'],['neutral'],['neutral'],"['meet', 'good', 'talented', 'people']","['value', 'employee', 'others']","['former', 'employee']",['nan'],"['jan.', '23', '2023']",empReview_72901606
3078,"['performance', 'metric', 'unfair']",3.0,['amazon'],['neutral'],['neutral'],['neutral'],"['-managers', 'willing', 'help', '-excellent', 'benefit']","['performance', 'metric', 'unfair', 'stower', 'fire', 'bc', 'stow', 'rate', ""n't"", 'fast', 'enough', 'however', 'rhyme', 'reason', 'get', 'stow', 'item', 'e', 'stick', 'stow', 'large', 'item', 'long', 'period', 'time', 'rate', 'decrease', 'point', 'risk', 'get', 'warning', 'termination']","['former', 'employee', 'less', '1', 'year']","['euclid', 'oh']","['jan.', '23', '2023']",empReview_72902049
3079,"['fresher', 'best']",3.0,['amazon'],['neutral'],['neutral'],['neutral'],"['learn', 'scale', 'awesome']","['work-life', 'balance', 'call', 'work', 'even', 'weekend']","['current', 'employee']","['seattle', 'wa']","['jan.', '23', '2023']",empReview_72902761
3080,"['plan', 'take', 'advantage', 'school', 'benefit']",3.0,['amazon'],['positive'],['error'],['error'],"['benefit', 'pto', 'lot', 'ot', 'interested', 'multiple', 'train', 'area', 'get', 'bore', 'one']","['zero', 'team', 'cohesion', 'like', 'free', 'throw', 'bus', 'heartbeat', 'think', 'mess', 'replace', 'like', 'even', 'begin']","['former', 'employee']",['nan'],"['jan.', '23', '2023']",empReview_72903111
3081,['amazon'],3.0,['amazon'],['negative'],['negative'],['negative'],"['holliday', 'pay', 'overtime', 'pay']","['management', 'suck', 'work', 'holiday']","['former', 'employee']","['memphis', 'tn']","['jan.', '23', '2023']",empReview_72903594
3082,['cool'],3.0,['amazon'],['neutral'],['neutral'],['neutral'],"['get', 'add', 'company', 'name', 'resume', 'team', 'great', 'work', 'for/with', 'others', 'terrible', 'easy', 'move', 'new', 'team', 'get', 'stuck', 'bad', 'one']","['wlb', 'terrible', 'depend', 'team', 'get', 'aws', 'bad']","['current', 'employee']","['york', 'ny']","['jan.', '23', '2023']",empReview_72903749
3083,"['upper', 'management', 'never', 'work', 'warehouse']",3.0,['amazon'],['negative'],['error'],['error'],"['fun', 'people', 'work', 'pay', 'decent']","['manager', '3', 'level', 'never', 'use', 'ratchet', 'straps/forklifts/open', 'dock', 'door', 'thats', 'absolutely', 'ridiculous']","['former', 'employee', '1', 'year']","['phoenix', 'az']","['jan.', '23', '2023']",empReview_72904294
3084,['overwork'],3.0,['amazon'],['negative'],['negative'],['negative'],"['flexible', 'schedule', 'flex', 'employee']","['work', 'underpaid', 'amazon', 'ready', 'replace', 'anytime', 'care', 'loyal', 'mess', 'one', 'time', 'get', 'discard']","['former', 'employee', '1', 'year']","['chicago', 'il']","['jan.', '23', '2023']",empReview_72905028
3085,['warehouse'],3.0,['amazon'],['neutral'],['neutral'],['neutral'],"['good', 'benefit', 'good', 'pay', 'get', 'good', 'shape']","['depend', 'position', 'hard', 'body', 'physically', 'hard', 'longterm', 'also', 'frequent', 'glitch', 'system', 'may', 'result', 'paid', 'time', 'record', 'bonus', 'apply', 'hr', 'hard', 'work', 'issue']","['former', 'employee']",['nan'],"['jan.', '23', '2023']",empReview_72905665
3086,['mad'],3.0,['amazon'],['positive'],['error'],['neutral'],"['•', 'excellent', 'benefit', 'new', 'parent', 'disability', 'mental', 'health', 'etc', '•', 'great', 'pay', '•', 'flexible', 'shift']","['•', 'long', 'hour', '•', 'shift', 'flexibility', 'go', 'peak', 'season', 'nov-feb', '•', 'physically', 'demand']","['former', 'employee', 'less', '1', 'year']",['nan'],"['jan.', '23', '2023']",empReview_72906690
3087,['fullstack'],3.0,['amazon'],['neutral'],['neutral'],['neutral'],"['good', 'culture', 'good', 'management']","['layoff', 'happen', 'amazon']","['current', 'employee', 'less', '1', 'year']","['seattle', 'wa']","['jan.', '23', '2023']",empReview_72906980
3088,['ok'],3.0,['amazon'],['neutral'],['neutral'],['neutral'],"['work', 'life', 'balance', 'find', 'good', 'team/manager']","[""n't"", 'feel', 'much', 'scope', 'growth', 'learn']","['former', 'employee', '3', 'year']","['seattle', 'wa']","['jan.', '23', '2023']",empReview_72909541
3089,['unorganized'],3.0,['amazon'],['positive'],['negative'],['negative'],"['great', 'pay', 'manage']","['day', 'inconsistent']","['former', 'employee', '1', 'year']","['lowell', 'ar']","['jan.', '23', '2023']",empReview_72912072
3090,"['work', 'pressure']",3.0,['amazon'],['neutral'],['neutral'],['neutral'],"['professional', 'environment', 'global', 'support']","['high', 'pressure', 'demand', 'job', 'night', 'shift']","['current', 'employee']","['manager', 'riyadh']","['jan.', '23', '2023']",empReview_72915303
3091,"['surprisingly', 'good', ""'ll"", 'barely', 'get']",3.0,['amazon'],['neutral'],['neutral'],['neutral'],"[""'d"", 'usually', 'get', 'money', 'base', 'pay', '15k', 'month', 'allowance', 'like', 'night', 'shift', 'bonuses', 'living', 'internet', 'cost', 'add', 'around', '30k', 'per', 'month']","[""'s"", 'call', 'centre', 'job', 'strongly', 'advise', 'take', 'call', 'centre', 'job', 'unless', ""'re"", 'need', 'option']","['former', 'employee', 'less', '1', 'year']","['associate', 'noida']","['jan.', '23', '2023']",empReview_72915933
3092,"['great', 'job', 'build', 'manager', 'skill']",3.0,['amazon'],['positive'],['error'],['positive'],"['decent', 'pay', 'manger', 'start', 'great', 'way', 'build', 'manger', 'skill', 'day']","['associate', 'always', 'easiest', 'work', 'disrespectful', 'time', 'minimum', 'consequence', 'day', 'work', 'usually', 'long', 'check', 'specific', 'site', 'hour', 'may', 'vary', 'site', 'site', 'work', 'life', 'balance', ""n't"", 'ideal', 'initially', 'except']","['current', 'employee']",['nan'],"['jan.', '23', '2023']",empReview_72918779
3093,"['good', 'place', 'learn', 'new', 'technology', 'bad', 'wlb']",3.0,['amazon'],['positive'],['negative'],['positive'],"['good', 'place', 'learn', 'new', 'technology']","['team', 'bad', 'work', 'life', 'balance']","['current', 'employee', '3', 'year']",['nan'],"['jan.', '23', '2023']",empReview_72921474
3094,"['career', 'starter']",3.0,['amazon'],['negative'],['positive'],['positive'],"['flexible', 'hour', 'day', 'easy']","['little', 'break', 'terrible', 'work', 'environment']","['current', 'employee', '1', 'year']",['nan'],"['jan.', '23', '2023']",empReview_72921794
3095,['review'],3.0,['amazon'],['neutral'],['neutral'],['neutral'],"['learn', 'lot', 'work', 'many', 'new', 'technology']","['work', 'e-commerce', 'related', 'task']","['former', 'employee', '1', 'year']","['austin', 'tx']","['jan.', '23', '2023']",empReview_72922878
3096,['job'],3.0,['amazon'],['negative'],['error'],['error'],"['allow', 'pick', 'day', 'work']","['sick', 'disability', 'accept', 'dr', 'excuse']","['current', 'employee']",['nan'],"['jan.', '23', '2023']",empReview_72923053
3097,"['amazing', 'people']",3.0,['amazon'],['neutral'],['neutral'],['neutral'],"['smart', 'people', 'work']","['many', 'process', 'interest', 'project']","['current', 'employee']",['nan'],"['jan.', '24', '2023']",empReview_72924268
